date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:24	1232/1232	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-1.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-1.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:24	236793/236793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2016:03:16%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/resources/cta-2-1.jpg	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/resources/cta-2-1.jpg	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:25	1195/1195	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-2.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-2.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:25	841/841	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-3.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-3.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:26	1085/1085	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-4.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-4.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:26	1227/1227	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-5.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-5.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:26	1485/1485	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2015:59:52%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-6.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/brand/brand-1-6.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:27	708/708	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2016:07:48%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-1.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-1.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:27	541/541	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2016:07:48%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-2.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-2.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:39:28	1711/1711	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2016:07:50%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-3.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/shapes/fish-f-3.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
